latitude,longitude,state,district,elevation_m,slope_deg,aspect_deg,plan_curvature,profile_curvature,tri,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_organic_carbon_pct,soil_bulk_density,soil_moisture_pct,land_cover,ndvi,distance_to_road_km,road_density_km_per_km2,distance_to_river_km,distance_to_fault_km,seismic_zone,population_density_per_km2,historical_landslides_5km_10yr,event_date,landslide_trigger,landslide_size,label
28.19612458058912,89.24981690123391,Mizoram,Lunglei,1764.5235372014927,16.986425412626144,173.4720320330793,-5.709886357291934,0.38503639321869637,50.3042501515088,2791.5323722929807,2359.635847884733,73.4815153695449,37.916541579500596,36.51201642043887,25.571442000060536,2.034820384443336,1.1769242500440042,21.465531158915695,dense_forest,0.43537271354967444,1.2495102154758688,1.4708449559179888,5.732647035645105,7.812561942366129,IV,149.31620709741009,2,,,,0
29.103754311676838,92.57507293036474,Assam,Nagaon,505.8394575720424,17.84653547443149,249.07028383698696,-2.3375005432493667,-2.3912946221493203,54.30509464730604,4136.937877615728,3495.658896344023,49.38101299766015,17.503483652832927,51.38873972732188,31.107776619845197,1.9582253097158893,1.3396628915609285,35.12655199927048,built_up,0.4669002667757283,2.5387014649819335,2.0455022875215985,2.2313178240335416,5.692098852175108,IV,100.29244405392615,0,,,,0
23.75912321803976,92.71087712012212,Mizoram,Lunglei,1585.586558867269,31.202443205242503,322.8931980043638,-3.312729541477851,-0.4705682537133059,127.84797049171564,3685.876575528869,3092.927332351503,59.6024991062463,41.77532131463955,24.254990176797033,33.96968850856342,3.7194095581626403,1.1865633964182285,36.29828390736825,sparse_forest,0.36357651520590356,0.26790338855093043,1.3027966874126005,3.248404807123933,11.914477929176662,IV,57.23881462504475,5,05/11/2013 09:00:00 AM,rain,large,1
26.900633694960387,90.82256669447602,Arunachal Pradesh,Lower Subansiri,1000.5102253098235,6.906200769276879,199.1630176917844,-2.5570618814080253,0.11548252290748778,32.8379940100271,2763.4547627435077,2071.671293019446,64.25286462702985,27.951304498607644,45.48001265731326,26.5686828440791,1.003702517052183,1.3526098469778183,34.136742418659715,bare_grassland,0.4203597360526716,4.963443224306819,0.6472587375180465,0.853030017806949,2.1985907317280544,IV,38.88364081903987,0,,,,0
22.434819275697926,97.20819712274314,Sikkim,North Sikkim,1881.671826065671,17.08576505664828,244.0103503241621,-0.8536168727213568,-0.5138303000144948,67.80103083927885,3329.5942313704095,2253.3142011747373,67.19703489513986,32.87210751704412,25.643991714097304,41.48390076885857,0.41473983402602527,1.219121862877372,42.75720127199071,dense_forest,0.6194530731599148,3.582659649159542,1.0814054156939856,2.4039868274261083,14.509075212743308,V,90.252315970546,0,,,,0
27.024843668355924,97.38901570139296,Sikkim,North Sikkim,554.4910097956792,2.3653201101496197,308.93381847481726,-6.468475315614274,2.2766158754891155,0.0,3722.669946997324,3015.176942322317,144.77422442718571,26.29312509744932,34.145775365843676,39.561099536707005,2.743682331737474,1.090789724374845,38.86652476018888,built_up,0.5664415693800718,1.1753140215414783,1.5204247996770484,0.21544893138170512,1.6229378164242547,V,179.1754454560296,3,,,,0
26.202331911932152,91.81197720370875,Assam,Dibrugarh,1917.041895393525,15.31963401741693,137.43411742080914,-3.7036183325136127,1.2332743286944883,57.093790071388796,3208.6597558813155,2503.4343581932644,119.27858649764337,44.99327775199857,30.104259280735135,24.902462967266295,4.4712925862924395,1.49274871850763,31.757059429272235,sparse_forest,0.5577165932496393,0.7834005272912926,1.0781484383499649,0.9300167897863005,0.05,IV,137.03596864573905,2,07/19/2007 12:00:00 AM,rain,medium,1
23.007130940236067,90.17177306867548,Meghalaya,East Khasi Hills,1109.0530058096715,11.068534763705252,204.11780011717403,-0.9669812389034794,-2.3512588575668687,26.46961290849379,2635.0191989051627,1735.5476616962978,112.472775615403,13.723514213753123,46.94234804027237,39.33413774597451,1.7989288393826737,1.061304051334342,18.429300482879167,dense_forest,0.4479894566738739,0.11985958519258823,0.1881284956076642,3.496892126709383,11.656605547861648,IV,111.61263427769315,3,,,,0
25.7083903402131,94.07979605851212,Nagaland,Tuensang,1977.57397454241,62.45282428157058,85.06207241695546,-1.5761929239847694,1.7301825941318205,227.6496009199337,3916.3962011994568,3007.5613740154895,119.45466751237973,22.323742002080884,39.14744577628457,38.52881222163455,1.8380761063870275,1.305861319907622,28.01036611009524,sparse_forest,0.3349261559875748,4.556505718728916,0.7688792306850882,1.3938005757031535,3.0876616691499126,IV,231.7424221513919,6,07/17/2013 12:00:00 AM,rain,medium,1
25.455660647680727,93.54976699189432,Tripura,West Tripura,3111.4627774366,17.149698488781493,266.4874320936242,-1.6842550667985723,-2.4774162494721477,95.5658175992585,3567.7157569348806,2682.145395794244,33.70832645651048,33.633017030567345,42.93416493783022,23.432818031602437,1.584503191708721,1.3869115397771943,34.36100232392033,dense_forest,0.47804618172393065,0.15973835187262583,0.2924377122279657,0.09174866230101388,2.481428571783977,V,558.9667094131373,1,,,,0
25.57837027469337,93.46780256041124,Nagaland,Dimapur,311.25462659722075,10.41963281193723,40.951590718941254,-2.116931562759702,-1.6207546023767694,42.64325075885667,2175.194439798368,1463.1584267086942,61.71801630618108,24.86768299784683,35.45793477697077,39.674382225182406,3.7904104568596244,1.3197363536499358,34.0201690544812,sparse_forest,0.3675021563294809,9.441424982350224,0.20535421383346295,0.4016701779469065,7.659094323641757,IV,260.7529251539674,3,,,,0
26.200897029708447,94.83782270089482,Nagaland,Kohima,1240.667455526341,34.17049016788561,200.247810215187,-0.7159226735784214,-1.8404472366316926,156.84130530044143,4143.082092633614,3514.417676332018,85.73963031160268,39.85539191734398,25.709326806831296,34.43528127582472,0.7055533403242198,1.0866406188294657,35.65069660163387,cropland,0.44463852717364294,2.4378644263164913,1.1966736605036845,0.5080823079925447,12.712057548451924,V,221.33614499870953,4,07/06/2010 12:00:00 AM,monsoon,medium,1
25.98430664166371,94.80468186915579,Assam,Dibrugarh,1604.4404096085093,7.3383250085690594,209.25297714925733,-1.4657141852991877,0.4289622573480578,22.247556633005548,4387.145707674002,3372.820132057915,35.50652312473537,27.982507603163835,29.11243656362847,42.90505583320769,0.39625129469880543,1.1939550732872348,12.411444675341603,dense_forest,0.43464390275787884,0.9138168017833208,0.3205194482742004,0.5009149014415547,2.3104393285582536,IV,138.0456937914476,0,,,,0
25.08785525443046,93.34301952273857,Manipur,Ukhrul,652.0239270669916,32.517472027915026,269.5800925230591,0.5180419795008946,-0.3885919042009501,84.19330855484077,2536.804235340815,1740.331810351773,131.84744315394738,26.848683417456915,39.61886558920724,33.53245099333585,0.9638663368482433,1.3176059094206614,44.24444754785714,built_up,0.3344222593926667,0.39139680569240565,1.0968781938572592,3.6184390429293005,2.0535004002736565,IV,231.22819703474718,4,08/11/2015 12:00:00 AM,continuous_rain,medium,1
25.97130432707808,97.47186576502652,Meghalaya,Jaintia Hills,609.1702861930327,37.8699798643379,324.1486110639037,-0.2663456879284926,0.14784668943967277,85.76377126819222,2301.0273113392145,1797.699643180384,94.43230059205746,30.247210028294603,41.60643397571107,28.146355995994327,4.423061076280068,1.5063922615999714,26.771417332476425,dense_forest,0.5418291822679339,2.858204657645771,0.793409878744165,0.6884906390202199,16.072335422735,V,91.39832725750219,2,,,,0
27.33173424635535,88.73584101307227,Sikkim,South Sikkim,2961.1121900998196,6.688057382556252,350.9136352979431,-0.4390885678626546,0.6778088592677631,20.810453695686864,3061.0995862427444,2362.261903697919,75.11290085714731,28.55564724143438,30.50668072845396,40.93767203011167,5.291297794130263,1.5552340153224575,53.20999081760405,sparse_forest,0.23878956636265633,0.4882342314343556,0.9569570574980903,1.6018740282363975,0.05,V,134.3553526072924,1,08/26/2009 12:00:00 AM,rain,medium,1
25.139595764980438,94.41642602904929,Manipur,Imphal West,665.1948612221976,20.922085540169604,277.65213783012956,-0.32213400984692825,0.9373848744956612,83.10962004254918,3032.9146875520155,2355.4396615597475,107.23851204637859,40.19566419459491,25.704554258531974,34.09978154687312,4.653118088323942,1.1072562595976774,33.580454870947015,built_up,0.46334768627509515,4.111897470276027,1.1131428939825052,0.30301082928131473,7.470479648561525,V,178.88379061562864,2,09/24/2013 12:00:00 AM,unknown,medium,1
22.53180870063158,89.05150057731322,Mizoram,Champhai,1022.4867954069626,23.643478751022002,154.73304965109367,2.0295254871111785,-2.0464376948006198,98.86233640315915,2274.326969493789,1681.782313544599,57.97359150533601,23.76323588069698,28.143355082105582,48.09340903719743,1.2731154622198069,1.1114386213556176,34.27740028559837,dense_forest,0.5823583454519543,2.03083650529586,0.879828990390813,0.8853612439466284,0.6924182067201711,IV,66.66543781282407,0,,,,0
26.91876635609772,91.23020720567936,Arunachal Pradesh,West Kameng,3833.7342501401954,35.19076515074087,256.2873247161917,2.0543315956718717,2.202443715786997,104.45282729450376,2454.394708966599,1919.7999643899386,56.60358148575798,33.204998925080275,25.609161073979653,41.185840000940075,3.102937512533679,1.142688086154987,42.40055102983575,sparse_forest,0.6812521323612456,1.08965617688976,1.9639943660184003,3.261373479771756,3.486049131882812,V,366.13435508035616,0,,,,0
22.39665175267925,94.27938840595066,Sikkim,West Sikkim,847.6669110924757,21.72043994026559,70.68107379167914,2.9591570853507694,0.8621058448084253,52.72652762811254,2456.119661988628,1687.789004013665,93.33814297977705,24.214406541601313,31.93973012421749,43.8458633341812,3.1763996515514634,1.3474894122669598,32.221299843066106,cropland,0.5231402131020145,0.3009885727098283,1.2817021277731246,1.0387605751685753,6.914824424257589,IV,30.022419283286613,0,,,,0
22.856829974701853,90.81039494484267,Mizoram,Lunglei,164.96870856445832,16.22829275016979,48.59522499069069,-0.13410686559035448,0.1036554735105989,45.30835154713464,3367.3481332677875,2661.3063002747617,122.01778194276511,33.8409171047728,24.611961220176717,41.547121675050484,2.3919060183499656,1.536298436859596,16.92601555853825,cropland,0.4034247845576362,0.8891207122345017,0.5284739234366393,0.21284889757911787,3.9250019434427017,V,74.53687479170313,2,,,,0
27.170371329086997,88.35789880665932,Sikkim,North Sikkim,1385.5464290282612,31.313585354630113,24.35681151964605,-4.131075673673643,-2.6951684491015966,123.55577081976213,4578.040599917645,3153.6362794273696,88.39221732252716,23.013809925748756,29.176500956854053,47.809689117397184,0.8196152226972241,1.4622171468790268,43.627483366889756,dense_forest,0.6317749635572978,0.5704273212575405,1.1593770143725002,4.8803500568635165,1.8813783274679339,V,124.75171829509489,2,09/16/2012 12:00:00 AM,downpour,medium,1
26.514749727632218,91.94180690258838,Meghalaya,East Khasi Hills,462.16487972935295,10.711636545580365,330.20790797835474,-2.5903470231801515,-2.047978530912045,41.86157731454653,3764.925884922823,2492.366221781067,37.49612744291783,25.15114579482724,33.70083454005877,41.148019665113985,2.8407375807020077,1.3802929882708963,43.42883154272657,cropland,0.5600821336554449,0.23732557500301527,0.3696637288189093,1.8302247119195862,0.5931206885673191,V,395.8337275168025,1,,,,0
27.42492760122975,92.27742986094255,Arunachal Pradesh,Lower Subansiri,1482.5531809186239,28.956680934919504,208.19649930517994,0.8423775881200981,-1.8407480765379698,123.13959561961649,3441.8165573372075,2454.5370478880222,72.83765774240997,20.32786180975324,26.7788649997068,52.89327319053996,2.627458753839418,1.4099215615532128,51.7467874958626,built_up,0.5020554172065803,0.0626975986989114,1.8428966563429228,0.7451785335145931,4.566678887822462,IV,60.78132616287068,4,08/12/2011 12:00:00 AM,rain,medium,1
28.547946538292635,88.6424524462192,Assam,Nagaon,1071.6856516781222,17.272792059593748,187.38152415918506,-2.9102996299121133,-1.1855775849233003,78.13540766442676,3980.844666363199,3160.7229274650917,107.36436748096486,26.82745639077031,42.45139764963149,30.721145959598203,2.210701434403187,1.140487212740025,33.425895260375604,dense_forest,0.5016422654413434,0.2983613501841871,0.1638530742765163,0.3176032952318196,12.788892997294196,IV,51.551370409805585,3,,,,0
24.383078520088915,92.6320966516892,Tripura,West Tripura,1157.8854644002859,20.381891391453266,21.09257530046883,-0.6268016829387683,-0.739216745255942,82.54173300894674,4709.0228317317315,3093.4080231679623,83.23387933335759,20.058190679429288,55.03353914993628,24.90827017063443,0.849144492639044,1.2947547384195948,28.17359958366076,dense_forest,0.6248055618983589,0.20233218344200368,0.41290285276843186,1.6128663726383496,5.316846404401917,IV,127.68342618046837,2,,,,0
22.66695309816189,96.06116080865672,Tripura,West Tripura,799.7217796961371,26.60934518158971,22.545995764628927,-0.0733500251569236,-1.4633775071267003,62.68128022060499,2588.8344674421887,2006.545909393339,101.87123239099584,18.23709842957605,26.68922556998928,55.07367600043467,3.9012184296465877,1.2645687407316806,20.97016029015903,sparse_forest,0.5076267562415981,0.8573859310453512,1.3098839088255536,2.5601601916496746,5.1939124956725955,V,123.17320799695439,0,,,,0
28.889993025745767,95.44532666823673,Meghalaya,Jaintia Hills,758.7422308004078,9.09815813559372,330.64109347626095,-1.110278485510079,-0.1255691960102709,19.344499704085383,1940.7535468696713,1595.4398949865345,39.5993369442662,23.97211686347738,33.20447291624087,42.82341022028175,0.899190238273068,1.3073129120850961,38.14356646348871,dense_forest,0.7205471415213857,7.470451174301553,0.27868880748992536,0.3678323109701454,4.947798984468719,V,55.357712545358105,2,,,,0
23.94515078261175,90.01867307317164,Manipur,Tamenglong,2598.33720155678,23.89491782874278,36.20927637471436,2.4124092273030846,1.7397848447599058,109.98385998060941,2638.719147312737,2086.3687469758315,43.20009306679689,17.85878141184019,50.664652307886406,31.476566280273396,1.5336076274432509,1.7,32.15926837851774,dense_forest,0.4619632727545667,4.286641482272549,0.5545267085954615,13.78834959023788,11.866458402680003,V,92.5114265171938,1,,,,0
26.19788883435626,91.8069897196379,Assam,Cachar,1625.4626559896387,39.43286210418912,256.30256918410873,-1.4771411762779165,2.550811976464119,148.70958751978588,2370.854957274556,1637.664221958678,112.43993630703562,22.02360158766246,31.10846629579482,46.867932116542725,1.6556807294555567,1.205342612401303,31.064816815994327,cropland,0.5416015929447048,0.7651113641566414,1.664522833150596,5.907940603333813,0.05,V,104.3010514447589,4,06/26/2014 11:00:00 PM,continuous_rain,small,1
22.66614590217204,96.38998420145973,Assam,Dibrugarh,1069.296234599642,0.18570060511429887,63.51293370647751,1.9198651038108685,0.009674774757733831,12.289820944205552,2240.829361429794,1657.692639906907,85.56597044252666,29.12282162831304,33.784918299965305,37.09226007172166,1.393064473953092,1.359078650452941,28.48690150676575,dense_forest,0.4014156161929022,1.0199357825721775,1.5998987430161629,1.3592367493596216,13.755700286700625,V,189.82820318418032,0,,,,0
25.124514354299492,89.65247001673852,Tripura,West Tripura,542.0674401386359,18.72056167110152,227.37516980864447,-2.844568968528161,3.0307071275146296,87.77568255732459,2079.6560280534595,1388.722839555874,60.5807934548331,26.269255779029706,16.395378552118878,57.335365668851416,0.8976053698819761,1.1148770802259174,29.294599776056117,sparse_forest,0.6138400812751279,2.0322688282538777,0.187968814257844,0.16589312214876345,11.185242150085164,V,111.80375702134074,1,,,,0
24.42810547872439,97.22865414192863,Nagaland,Wokha,1592.6164241693498,27.496507145443275,344.37915694042107,2.2884415245888596,0.48812306699410046,113.65715502578573,2834.539814389911,1917.841384633754,53.24963480524831,10.641073492942915,35.87773243486433,53.48119407219275,3.369729398821228,1.2619138634906804,30.849556600791303,dense_forest,0.48768604623678524,7.257227923591904,0.2899322001938176,1.5072836256410913,1.632690425241373,V,116.96001203041533,0,,,,0
23.46104530021061,89.45928452295136,Assam,Dibrugarh,368.08778309980363,23.111453432929963,55.48304008657599,-1.737160921522857,0.4241095203042364,95.7827492492307,3950.9179933982955,2684.9823432726216,68.65971075156347,31.294149204166363,43.86644960326526,24.83940119256838,5.720424936023441,1.3391534046878788,36.13128294173771,built_up,0.3359239444860214,2.830834456476409,2.7073261183532846,1.8229019094535803,16.1875145300811,V,212.95540034459006,0,,,,0
26.293375262523803,93.31705965019175,Meghalaya,Jaintia Hills,3070.750230715625,29.514847268278153,212.3127868810704,-1.377818724317887,-2.1776745439952165,85.73563862915832,1957.8866094272094,1506.655020776369,115.74512381610919,24.746804350337193,33.023832212936114,42.2293634367267,1.7743637755593697,1.4088902553206626,35.132021873194304,dense_forest,0.6162013632713903,0.5164782987760942,0.7788646252330018,4.2398615741463,13.945235884529872,IV,270.6430889085566,1,,,,0
25.170877471926435,96.96222174015432,Assam,Nagaon,699.3469972787374,20.100914294915025,13.575302517960726,-0.6612120613081124,-1.7742281465591865,40.3791167508475,3751.0677871425055,2922.9933539998246,45.28043050169856,22.05622606264391,30.91438317254853,47.02939076480757,3.950107501281932,0.9541568214952436,37.02321442147625,sparse_forest,0.7632333028337491,3.1976909751474856,0.25972259355147326,0.14995661363906845,1.504800559081976,V,92.14841785160021,2,,,,0
23.901399849856404,95.50291047328572,Manipur,Churachandpur,1300.6055676770388,28.200723120275477,269.602080040709,1.1791872901805354,-0.3433129970076013,73.3322033303288,2869.264464474238,2023.5859986620155,50.0115582140732,16.989128176163675,35.0119804901705,47.998891333665824,0.830858850220581,1.2257551335246832,27.652288517264207,bare_grassland,0.4791914467441797,10.21418214241543,1.5320940515818644,6.050485066285395,12.450861334621834,V,189.73860290810302,3,,,,0
27.115200695447037,95.73070484206723,Manipur,Ukhrul,2887.6399499842873,8.393948064396623,174.0714469510908,-0.4526610765167578,-2.822637428222079,9.455463959938246,2516.087862267056,1828.9668570906292,51.17599758809658,30.587745671946397,38.627651859636494,30.784602468417113,4.523426070006682,1.599660198138179,26.65035115251699,dense_forest,0.7571534286029987,2.5749962865798386,0.5386459941552889,1.6244785132774977,4.9107136932462385,V,159.95352428510694,0,,,,0
25.973105219676945,97.07051375442285,Tripura,South Tripura,1527.5276367690187,5.708052252945979,210.95309957963153,-0.47681480156749856,-2.388135380619482,13.552645992908051,3984.8666234968396,3281.109544002449,57.4278637422629,43.30071934684776,21.819849119840477,34.87943153331177,2.320650882379562,1.2006138036851253,21.102294580470502,sparse_forest,0.6479493015025748,7.683871229026919,1.2344126972429705,1.3218917093574563,43.867739093701765,V,170.25226449505422,0,,,,0
26.782221669570202,94.46731018657074,Nagaland,Wokha,875.2892912794904,13.36634571414616,283.8734817167289,-4.005000527843137,0.30935882017225985,28.91129757764762,3955.215997228457,2596.4405404364916,70.65304703119108,26.468371052396005,17.31403779342068,56.21759115418331,3.71103754357802,1.2177898910701652,34.54674088656934,cropland,0.6316156340892279,1.9307622462985004,0.9994941993431555,1.3935787302001552,4.263221751977243,V,127.94827283653639,1,,,,0
27.33243116707796,90.96881424674578,Nagaland,Tuensang,1466.4712472275303,7.723886441742968,150.53646961976645,0.07661888924740841,0.8903359245919331,23.285948826802215,2526.864086808877,1642.8918991688622,85.41911354512516,32.85433118148299,43.45809340851034,23.687575410006673,2.5510019868670875,1.146653876039081,21.783279451498405,cropland,0.7431197726539717,0.6341241089687111,1.3459366077691888,0.9291533959095071,8.796388875549788,V,155.65702394066872,1,,,,0
25.52677380303654,91.26478749750537,Meghalaya,West Garo Hills,1422.8392427785163,28.54657300756896,85.53386271081614,-1.102934673760898,0.6864931512381726,90.49415179640107,3290.5767562530386,2630.7730523961504,99.55625781944926,32.240128619503395,54.53849164090942,13.221379739587185,0.4067671003963195,1.4024678954857155,41.768274585670504,cropland,0.5487852736338215,3.3403383817768617,1.318165783641002,0.06757591530830273,13.800248690422187,V,110.34189612643287,0,06/28/2010 12:00:00 AM,downpour,medium,1
22.17036128031372,93.99856033483371,Manipur,Tamenglong,2048.803336447755,16.022425741686995,346.1358350945277,2.2598169744634635,1.40802329011092,31.374933438131034,2866.714676701822,1974.1234281296543,64.97645487342893,23.591280705585223,51.502678179342354,24.906041115072426,0.8266764515040653,1.3322786823289312,17.085704325269862,dense_forest,0.7206960413827381,3.147441450271401,0.7405398175193367,0.3766786691172823,2.607067349811957,V,217.56046547860223,2,,,,0
26.449029933910495,89.88020776508894,Assam,Cachar,168.38636717015754,30.335026725625973,143.4101975718073,0.5759281772582993,2.0243227945468893,78.30247316275263,3583.7144999529587,2591.1229037111757,107.7060773706457,28.527697325459535,33.857859114723695,37.61444355981676,1.5788682381877186,1.2808626534800476,30.60041996311858,sparse_forest,0.38335642810636594,1.4261779780713997,0.8943372044171695,3.5097561837600932,18.59162494625398,V,85.90100129353836,0,,,,0
